hotel_id,country,region,resort_type,room_type,hotel_size_rooms,month,is_school_holiday,is_weekend,days_to_christmas,rate_eur_per_night,is_premium,log_rate,rate_flag_extreme
singita_ebony_lodge,South Africa,Africa,mountain,Deluxe Room,12.0,12,1,0,2,6050.0,1,8.707978826622321,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,1,0,0,345,1690.0,0,7.43307534889858,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,2,1,0,315,2400.0,0,7.783640596221253,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,3,0,0,280,1750.0,0,7.467942332285852,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,4,1,0,251,1610.0,0,7.384610383176974,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,5,0,0,229,3750.0,1,8.229777750081887,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,6,0,0,180,5170.0,1,8.550821372396221,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,7,1,0,160,5270.0,1,8.569975376855206,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,8,1,1,137,6300.0,1,8.748463629942055,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,10,0,1,81,1990.0,0,7.596392304064196,0
singita_ebony_lodge,South Africa,Africa,mountain,Superior Room,12.0,12,1,0,2,7820.0,1,8.964567702601611,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,1,0,0,345,2140.0,0,7.669028288589683,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,2,1,0,315,2470.0,0,7.81237820598861,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,3,0,0,280,2600.0,0,7.8636512654486515,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,4,1,0,251,2170.0,0,7.682943169878292,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,5,0,0,229,4720.0,1,8.459775920546287,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,6,0,0,180,7780.0,1,8.95944014361693,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,7,1,0,160,7770.0,1,8.958154135209242,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,8,1,1,137,7720.0,1,8.951699168308815,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,10,0,1,81,2900.0,0,7.972810784121404,0
singita_ebony_lodge,South Africa,Africa,mountain,Junior Suite,12.0,12,1,0,2,12270.0,1,9.414994033976548,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,1,0,0,345,3480.0,1,8.15507488781144,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,2,1,0,315,3400.0,1,8.131824785007195,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,3,0,0,280,2790.0,0,7.934155233536322,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,4,1,0,251,3350.0,1,8.11701408773731,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,5,0,0,229,7000.0,1,8.853808274977197,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,6,0,0,180,10110.0,1,9.2213792190914,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,7,1,0,160,9940.0,1,9.204422898212146,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,8,1,1,137,10030.0,1,9.213435576883485,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,10,0,1,81,2880.0,0,7.9658927350845286,0
singita_ebony_lodge,South Africa,Africa,mountain,Suite,12.0,12,1,0,2,12630.0,1,9.443909388773974,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,1,0,0,345,4590.0,1,8.431853144249223,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,2,1,0,315,5370.0,1,8.58876938990546,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,3,0,0,280,3990.0,1,8.291797105048733,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,4,1,0,251,4080.0,1,8.314097335405807,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,5,0,0,229,9080.0,1,9.113939597689829,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,6,0,0,180,13410.0,1,9.50383054471094,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,7,1,0,160,15280.0,1,9.634365505605258,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,8,1,1,137,14550.0,1,9.585414998760278,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,10,0,1,81,4770.0,1,8.470311205516108,0
singita_ebony_lodge,South Africa,Africa,mountain,Grand Suite,12.0,12,1,0,2,17650.0,1,9.77854771798028,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,1,0,0,345,7710.0,1,8.95040315983296,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,2,1,0,315,6850.0,1,8.832149906002899,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,3,0,0,280,6890.0,1,8.837971491357209,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,4,1,0,251,6550.0,1,8.787372988731876,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,5,0,0,229,13630.0,1,9.520101889570842,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,6,0,0,180,23070.0,1,10.046331696565609,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,7,1,0,160,23330.0,1,10.057538227363054,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,8,1,1,137,21890.0,1,9.99383087243373,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,10,0,1,81,6760.0,1,8.818926087090677,0
singita_ebony_lodge,South Africa,Africa,mountain,Presidential Suite,12.0,12,1,0,2,30980.0,1,10.341129392339514,1
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,1,0,0,345,5020.0,1,8.521384396034705,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,2,1,0,315,6250.0,1,8.740496729931813,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,3,0,0,280,2970.0,0,7.9966538754626075,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,4,1,0,251,1110.0,0,7.01301578963963,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,5,0,0,229,930.0,0,6.836259277277067,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,6,0,0,180,900.0,0,6.803505257608338,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,7,1,0,160,930.0,0,6.836259277277067,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,8,1,1,137,1220.0,0,7.107425474110705,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,10,0,1,81,970.0,0,6.878326468291325,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Deluxe Room,37.0,12,1,0,2,7130.0,1,8.872206756028303,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,1,0,0,345,6410.0,1,8.765770543987257,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,2,1,0,315,8150.0,1,9.005895898094458,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,3,0,0,280,4180.0,1,8.338305731356565,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,4,1,0,251,1150.0,0,7.048386408721883,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,5,0,0,229,1510.0,0,7.32052696227274,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,6,0,0,180,1410.0,0,7.252053951852814,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,7,1,0,160,1210.0,0,7.099201743553092,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,8,1,1,137,1610.0,0,7.384610383176974,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,10,0,1,81,1370.0,0,7.223295679562314,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Superior Room,37.0,12,1,0,2,9920.0,1,9.202409001649903,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,1,0,0,345,9980.0,1,9.208438564686587,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,2,1,0,315,10810.0,1,9.288319413292772,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,3,0,0,280,5040.0,1,8.525359754082631,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,4,1,0,251,2000.0,0,7.601402334583733,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,5,0,0,229,1890.0,0,7.544861068658458,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,6,0,0,180,1660.0,0,7.415175109613295,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,7,1,0,160,1780.0,0,7.484930283289661,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,8,1,1,137,1780.0,0,7.484930283289661,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,10,0,1,81,1640.0,0,7.403061091090091,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Junior Suite,37.0,12,1,0,2,11100.0,1,9.314790473332646,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,1,0,0,345,13040.0,1,9.475853519656901,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,2,1,0,315,15740.0,1,9.664024052354822,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,3,0,0,280,6910.0,1,8.840869624091395,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,4,1,0,251,2820.0,0,7.944846711001996,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,5,0,0,229,2580.0,0,7.855932199718614,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,6,0,0,180,2210.0,0,7.701200180857446,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,7,1,0,160,2230.0,0,7.7102051944325325,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,8,1,1,137,2770.0,0,7.9269635448629785,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,10,0,1,81,2760.0,0,7.923348211930154,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Suite,37.0,12,1,0,2,14670.0,1,9.593628035139645,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,1,0,0,345,19990.0,1,9.903037451255743,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,2,1,0,315,20710.0,1,9.938420239076152,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,3,0,0,280,11350.0,1,9.337061124755339,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,4,1,0,251,4100.0,1,8.31898612539206,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,5,0,0,229,3700.0,1,8.216358332386156,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,6,0,0,180,3800.0,1,8.24301946898925,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,7,1,0,160,3400.0,1,8.131824785007195,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,8,1,1,137,3360.0,1,8.119993827725105,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,10,0,1,81,3680.0,1,8.210939733379021,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Grand Suite,37.0,12,1,0,2,25360.0,1,10.14096783995039,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,1,0,0,345,27560.0,1,10.224157008939576,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,2,1,0,315,31500.0,1,10.357774570341576,1
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,3,0,0,280,14750.0,1,9.599066156080049,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,4,1,0,251,5620.0,1,8.634264863002075,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,5,0,0,229,5530.0,1,8.618123909994678,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,6,0,0,180,5260.0,1,8.568076401730806,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,7,1,0,160,5740.0,1,8.655388690167637,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,8,1,1,137,6230.0,1,8.737292112544221,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,10,0,1,81,6460.0,1,8.773539383558166,0
eden_rock_st_barths,St Barthélemy,Caribbean,island,Presidential Suite,37.0,12,1,0,2,38690.0,1,10.563362293832501,1
